Row596;responsabilidade social;o evento teve como objetivo reunir especialistas e profissionais da area para debater estrategias e de consolidar o uso de energias renovaveis no piaui 
Row597;responsabilidade social;promover o debate e apresentar as experiencias de enfrentamento a violencia contra a mulher 
Row598;responsabilidade social;enfrentamento a violencia contra as mulheres
Row599;responsabilidade social;oportunizar informacoes e conhecimentos acerca da tematica da violencia contra a mulher destacando a questao da violencia geral devido as suas causas especificas 
Row600;responsabilidade social;o objetivo da acao educacional e disponibilizar aos participantes informacoes e conhecimentos acerca das tematicas violencia contra a mulher autodefesa para mulheres e empoderamento feminino 
Row601;desenvolvimento de solucoes;scratch e appinventor sao projetos de ensino de programacao mantidos pelo laboratorio de midias do instituto de tecnologia de massachussets mit ambos sao disponibilizados gratuitamente e ajudam os jovens a pensar de forma criativa a raciocinar sistematicamente e a trabalhar colaborativamente competencias essenciais a vida no seculo xxi jovens pais e professores estao convidados a conhecer esses projetos e como utiliza los como ferramenta para apoio ao ensino 
Row602;gestao de pessoas;informar sobre aspectos que envolvem o diagnostico e o tratamento da depressao como uma doenca que precisa de atencao e cuidado por parte de pacientes e familiares 
Row603;gestao de pessoas;informar sobre aspectos que envolvem o diagnostico e o tratamento da depressao como uma doenca que precisa de atencao e cuidado por parte de pacientes e familiares 
Row604;educacao corporativa;fazer uma breve introducao ao conceito gamificacao apresentando exemplos e demonstrando o potencial dessa poderosa ferramenta 
Row605;centro de dados;nesta apresentacao serao demonstrados os recursos existentes no entity framework como historico evolucao modelos de mapeamento code first classes inicializadores de bancos de dados migrations heranca performance tecnicas de mapeamento orm ferramentas e modelos de relacionamentos de objetos apos este treinamento a audiencia compreendera o modelo de utilizacao do ef e os meios para melhor utiliza lo 
Row606;desenvolvimento de solucoes;ao final do curso o aluno devera ter compreendido como melhor utilizar a ferramenta epf composer de modo a facilitar as boas praticas dos processos funcionais da aplicacao 
Row607;responsabilidade social;conscientizar os participantes sobre questoes de equidade 
Row608;inovacao de ti;a participacao no evento possibilitara conhecer os casos de sucesso de implantacoes bem como trocar experiencias com outras empresas do setor e conhecer os fornecedores levar competitividades as empresas passa pela adequada utilizacao de software de gestao e por conta disso grandes nomes do mercado profissionais reconhecidos e todos os envolvidos no setor discutirao as tendencias caminhos e a evolucao referente a area erp no brasil 
Row609;gestao de pessoas;apresentar o poder da autoestima na luta contra o cancer com uma abordagem positiva sincera e qualitativa de natureza descritiva 
Row610;gestao integrada de servicos;capacitar o profissional na tecnica de escrita de historias de usuario possibilitando a sua atuacao em projetos que utilizem a metodologia agil 
Row611;gestao de pessoas;atualizar os conhecimentos nos eventos do esocial relacionados as rotinas de seguranca e saude no trabalho 
Row612;desenvolvimento de solucoes;apresentar a placa de desenvolvimento nodemcu projeto open source com capacidade de acesso a redes wi fi nativamente aliada a linguagem lua que vem se tornado a principal linguagem para modulos esp pessoas com conhecimentos basicos em eletronica e programacao sao capazes de criar grandes solucoes em iot utilizando o nodemcu 
Row613;desenvolvimento de solucoes;apresentar a arquitetura basica do modulo nodemcu uma placa para criacao de prototipos de dispositivos que incorporam acesso a redes wi fi a facilidade de interfaces com dispositivos eletronico 
Row614;gestao tributaria;informar aos participantes como calcular o pis pasep e a cofins em suas varias modalidades de apuracao 
Row615;gestao integrada de servicos;ao final do curso o aluno devera ter compreendido como melhor prover o suporte a ferramenta estaleiro de modo a diminuir o tempo de atendimento aos incidentes de o nivel 
Row616;centro de dados;treinar equipes supcd para superar os desenvolvedores que utilizam a plataforma estaleiro para a criacao de sistemas 
Row617;desenvolvimento de solucoes;trocar conhecimento e experiencia sobre as mudancas ocorridas no desenvolvimento e suas relacoes com o estaleiro 
Row618;desenvolvimento de solucoes;abordar as tecnologias em uso no ambiente do estaleiro 
Row619;desenvolvimento de solucoes;treinar equipes da supcd para suportar os desenvolvedores que utilizam a plataforma estaleiro para a criacao de sistemas 
Row620;gestao de pessoas;identificar as principais responsabilidades associadas a um cargo gerencial no serpro 
Row621;riscos empresariais;apresentar conhecimentos que apoiem os participantes na comercializacao do servico de continuidade de negocios do serpro 
Row622;gestao de pessoas;trocar conhecimento e experiencia entre os participantes sobre desenvolvimento de times
Row623;gestao empresarial;aprender a estruturar e melhorar os processos gerenciais de uma organizacao alem disso iniciar a jornada dentro do tema processos criando as bases conceituais e estimulando visao sistemica e pensamento na melhoria continua 
Row624;juridico;a acao educacional tem o objetivo de capacitar o advogado a aplicar no exercicio de suas atividades as novidades trazidas pelo novo codigo de processo civil ao processo do trabalho essencial para desenvolvimento das atividades do contencioso trabalhista 
Row625;transparencia e etica;contribuir a internalizacao de principios e regras de boa convivencia por meio da oferta de um espaco para reflexao e debate a respeito da conduta etica no ambiente de trabalho 
Row626;transparencia e etica;tornar os alunos aptos a reconhecer a dimensao etica de sua atividade profissional aplicando a na resolucao de problemas no servico publico 
Row627;transparencia e etica;tornar os alunos aptos a reconhecer a dimensao etica de sua atividade profissional aplicando a na resolucao de problemas no servico publico 
Row628;transparencia e etica;refletir sobre etica no servico publico 
Row629;transparencia e etica;capacitar as pessoas para que tenham conduta etica ao oferecerem e utilizarem servicos publicos 
Row630;transparencia e etica;ao final do curso o participante devera ser capaz de reconhecer a dimensao etica de sua atividade profissional considerar a dimensao etica na resolucao de problemas no servico publico
Row631;transparencia e etica;o objetivo deste curso e fazer com que o participante reconheca a dimensao etica de sua atividade profissional aplicando a na resolucao de problemas no servico publico 
Row632;desenvolvimento de solucoes;gerar conhecimento de conceitos relacionados ao design emocional 
Row633;centro de dados;capacitacao dos empregados da dides na plataforma exadata maximizar a eficiencia e a eficacia de suas exadata database machines entender como implementar as melhores praticas de acordo com o que for ensinado no treinamento 
Row634;centro de dados;monitorar a saude do exadata database machine e otimizar o desempenho descrever os principais recursos de exadatabase machine identificar os beneficios de usar o exadata database amachine para diferenres classes de aplicativos descrever a arquitetura do exadata database machine e sua integracao com o oracle database clusterware e asm configurar a gestao de recursos de i o concluir a configuracao inicial exadata database machine descrever as varias abordagens recomendadas para a migracao para o exadata database machine 
Row635;gestao financeira;utilizar o excel para construir planilhas como tambem conceitos basicos que facilitem a realizacao de calculos diversos voltados a matematica financeira 
Row636;gestao empresarial;capacitar gestores de projeto no uso do processo e da ferramenta corporativa de gestao de projetos hawk de forma especifica nas etapas de execucao monitoramento e encerramento de projetos bem como capacitar membros das coordenacoes de suporte administrativo coadm como disseminadores do tema em suas respectivas diretorias 
Row637;gestao empresarial;capacitar gestores de projeto no uso do processo e da ferramenta corporativa de gestao de projetos hawk de forma especifica nas etapas de execucao monitoramento e encerramento de projetos bem como capacitar membros das coordenacoes de suporte administrativo coadm como disseminadores do tema em suas respectivas diretorias 
Row638;gestao empresarial;capacitar gestores de projeto no uso do processo e da ferramenta corporativa de gestao de projetos hawk de forma especifica nas etapas de execucao monitoramento e encerramento de projetos bem como capacitar membros das coordenacoes de suporte administrativo coadm como disseminadores do tema em suas respectivas diretorias 
