Número Licitação,Objeto
172019,"Reparo do circuito de tensão, ajustes dos sensores de bateria de nobreak"
182019,"Pregão Eletrônico -  Serviços de planejamento, implantação, operação e gerenciamento contínuo e sazonal de Central de Atendimento, com realização de atendimento receptivo e ativo, telefônico e eletrônico, em modalidade Contact Center, incluindo o registro e o fornecimento de informações aos usuários da aviação civil e ao público em geral. Engloba serviços operacionais de atendimento por meio telefônico e de canais multimeios, abrangendo todos os recursos de infraestrutura tecnológica de rede e telecomuni"
182019,"Pregão Eletrônico -  Registro de preços consignados em ata para aquisição de acessórios para respiradores da marca NELLCOR PURITAN BENNETT   modelo NPB 840 para tender a demanda do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 (doze) meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
182019,"Serviço de gravação de chapas para impressão offset speed master 74 tamanho 745x605x0,30mm; pinça conforme a necessidade; punch   furação eletronicamente; já reveladas com a tecnologia a laser Computer To Plate   CTP/Platesetter; resolução de imagem de 3.200 DPI e 175 LPI. O arquivo digital e as chapas serão fornecidas pelo EGGCF"
182019,"Contratação de empresa especializada na prestação de serviços de fornecimento de link de internet com conexão de 4 Mbts (megabit/seg), full duplex, com disponibilidade de 100% de banda, 24 (vinte e quatro horas por 07 (sete) dias na semana, inclusive feriados, incluindo fornecimento de peãs e/ou equipamentos para a manutenção do funcionamento do mesmo, de modo a atender as necessidades da Coordenação Regional do Tapajós."
182019,"Pregão Eletrônico -  Constitui objeto da Presente Licitação tem por objeto, futura aquisição de 03 ( Três ) Grupos de Geradores de Energia Elétrica a Diesel, com quadro de Transferência Automática (QTA), para uso como fonte auxiliar  da IMBEL - FE que deverão ser ofertados de acordo com as especificações, quantitativos e condições do Termo de Referência   Anexo  A - parte integrante deste Edital"
182019,Realização de conserto emergencial por quebra do veículo NYR-5559 em rodovia situada em Canavieiras.O servidor Sérgio Luiz Cerqueira Azevedo procurou naquele momento a melhor solução para a remoção do veículo e garantia da sua segurança e  da servidora Lorena Ribeiro Americano da Costa
182019,Serviços prestados com a Elaboração de 01(um)Laudo de Insalubridade de Marcos José Perieira de Soiuza SISA-SFA/PB.
182019,Pregão Eletrônico -  Fornecimento de refeição (café da manhã / desjejum).
182019,Serviço contrato a fim de atender situações decorrentes de atividades da empresa CONAB SC. (Confecção de carimbos)
182019,Aquisição de Equipamentos de Proteção Individual (EPI's).
182019,Manutenção e substituição de peças de equipamento 'Impressora RISO 7050R'.
182019,Pregão Eletrônico -  Materiais elétricos
182019,Cateter balão para atender pacientes internados no hospital ana nery.
182019,"Atender demanda da sp nº 056/2019, material de construção (placa de gesso, gesso em pó, sisal e linha de pedreiro) para o Programa de Engenharia e Produção da COPPE/UFRJ."
182019,"Pregão Eletrônico -  Aquisição de gêneros alimentícios de 1ª qualidade, com certificação do órgão sanitário competente, que constituirão o cardápio do 1  semestre do ano letivo de 2019, visando suprir o setor de Nutrição deste Instituto."
182019,"Pregão Eletrônico -  Aquisição de animais vivos, ração e nutrição animal, medicamentos veterinários e materiais de consumo."
182019,Reforma de 07 poltronas (sofás) do IFMA - Campus Buriticupu.
182019,Aquisição de materiais para Substituição das Cobertas do Bloco de Ensino I do IFCE Campus Crateús
182019,Pregão Eletrônico -  Aquisição de reagentes e produtos químicos para atender aos laboratórios de ensino e pesquisa da UNILA.
182019,Contratação de serviço postal para atender às necessidades da Empresa Brasileira de Serviços Hospitalares - Ebserh para vigência total de 05 (cinco) anos.
182019,Calibração dos equipamentos médicos tipo Balanças Médicas
182019,Aquisição de materiais elétricos e hidráulicos para o IF Baiano Campus Itaberaba.
182019,"Pregão Eletrônico -  O objeto da presente licitação é o registro de preços de MATERIAIS DIVERSOS MARCA SIGMA, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos."
182019,"Aquisição de duas placas de identificação e duas placas de inauguração dos Polos Base de Caucaia, na aldeia Trilho, e de Monsenhor Tabosa, na aldeia Olho D'aguinha."
182019,"Pregão Eletrônico -  Registro de Preços preços para eventual aquisição de toldos (tendas), para atender a Base de Hidrografia da Marinha em Niterói (BHMN) na infraestrutura e promoção de eventos, conforme condições, quantidades e estimativas constante do Termo de Referência, anexo I do Edital."
182019,Eventual aquisição de material elétrico para adequação das instalações do 7º BECMB para acomodação do material do ENEM 2019
182019,Pregão Eletrônico -  Material Permanente
182019,Prestação de serviço para realização de cursos profissionalizantes para os militares incorporados às fileiras do Exército Brasileiro no 24º BIS
182019,Contratação de serviços de desinsetização e desratização das áreas internas e externas da CSM.
182019,"Garantir aos militares da ativa, da reserva ou reformados, ex-combatentes, pensionistas e seus dependentes e Servidores Civis do Exército Brasileiro (ativos e inativos) e dependentes diretos e indiretos, nas condições especificadas neste instrumento e no edital, por intermédio de Clínicas Médicas Especializadas."
182019,Prestação de serviços gráficos (Certificado de Registro) para atender necessidades do Comando da 9ª Região Militar.(SPFC/9)
182019,"Contratação de serviço técnico profissional especializado de Pós-Graduação em Gestão de Pessoas, na modalidade de  educação presencial, com carga horária de 370h/a, para capacitação de 01 (um) servidor civil da Diretoria de Civis,  Inativos, Pensionista e Assistência Social   DCIPAS"
182019,Prestação de serviço relativo à execução de curso destinado a qualificar profissionalmente militares que são/serão empregados como PEDREIROS do 5º Regimento de Cavalaria Mecanizado.
182019,"Pregão Eletrônico -  Contratação anual de empresa especializada em serviços de Monitoração individual externa de nível de radiação ionizante, através de dosímetros"
182019,Contratação de empresa para prestação de serviço de assistência médico-hospitalar.
182019,Aquisição de filtro regulador para São José da Barra/MG.
192019,"Pregão Eletrônico -  A presente licitação tem por objeto a Contratação de empresa especializada em serviços de locação de  espaço para eventos, visando atender as necessidades do projeto de pesquisa  Fortalecimento dos Territórios da Vida  dos Povos e Comunidades Tradicionais no PEAC (pesquisa e Extensão   PEAC GEOGRAFIA 2018 , gerenciado pela  FAPESE, conforme condições e especificações constantes deste Edital e em seus Anexos."
192019,Pregão Eletrônico -  Aquisição de Material de Processamento de Dados
192019,Contratação de serviços de técnico-especializados para a organização e a realização de Concurso Nacional de Arquitetura para a seleção de projetos arquitetônico e paisagístico para a construção de ANEXO PARA O MUSEU CASA LACERDA
192019,Aquisição de pedestal tipo tripé para sustentação de caixa acústica
192019,"Contratação da  senhora Naiara Vicentini, servidora Inativa pertencente ao quadro de instrutores da Polícia Rodoviária Federal, com notório saber e experiência na instrutoria em Cursos de Formação Profissional   CFP da Polícia Rodoviária Federal, para atuação como instrutora no Curso de Formação Pro ssional - CFP em 2019."
192019,Contratação para locação de bens visando realização de evento no dia 06 de setembro de 2019 na Academia Nacional da Polícia Rodoviária Federal - ANPRF.  -1800 cadeiras plásticas;  -palco coberto  -som
192019,Pregão Eletrônico -  Formação de Registro de Preços para aquisição Equipamentos de Informática para a Embrapa Semiárido
192019,"Pregão Eletrônico -  Contratação de Empresa para Prestação de Serviço de Telefonia Fixa Comutada nas modalidades local, longa distância nacional (LDN), através de linhas analógicas."
192019,"Pregão Eletrônico -  Contratação de empresa especializada para fornecimento de refeições (almoço e jantar), a serem preparadas e servidas pela licitante nas dependências do Restaurante Universitário da UTFPR   Câmpus Ponta Grossa, incluindo o fornecimento de todos os insumos, materiais e mão de obra necessários à realização destas atividades."
192019,"Pregão Eletrônico -  Formação de Registro de preços para aquisição de Material de Limpeza, para atender as demandas de diversos setores da UFES para o ano de 2019, conforme condições, quantidades, especificações e exigências contidas neste Termo de Referência, na modalidade de compra Pregão eletrônico (SRP) e julgamento por Menor Preço."
192019,Aquisição de conjunto de porta para sala da Seção de Compras.
192019,"Pregão Eletrônico -  Aquisição de Nitrogênio líquido refrigerado, conforme condições, quantidades e exigências estabelecidas neste instrumento."
192019,"Pregão Eletrônico -  Registro de Preços para eventual aquisição de ração para animais, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos."
192019,Contratação de palestra Mostra MECTEC
192019,"Aquisição de material permanente (Impressora/Rotuladora para tombamento de patrimônio) para atender as necessidades da Coordenadoria de Planejamento e Gestão Patrimonial do Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA), Campus Presidente Dutra."
192019,"Aquisição de equipamentos de iluminação para áreas com luminosidade afetada, visando o melhor para os servidores e  alunos e para suprir as necessidades do setor de infraestrutura do Instituto Federal do Ceará Campus Itapipoca."
192019,Pregão Eletrônico -  O presente Pregão Eletrônico tem por objeto a AQUISIÇÃO PARCELADA E FUTURA DE abacaxi perola e outros solicitados pela Coordenação de Saúde e Qualidade de Vida do campus Campos Centro do IFFluminense.
192019,"Contratação de 01 (uma) inscrição no curso: Conformidade Contábil, Análise de Balancete e o SIAFI como Instrumento de Trilha para Auditoria para colaborador da Ebserh/Sede."
192019,Prestação de serviços para manutenção dos cabos VGA em salas do IFSULDEMINAS - Campus Passos.
192019,Calibração dos equipamentos médicos tipo Balanças Médicas
192019,"Pregão Eletrônico -  Contratação de empresa especializada na PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE NUTRIÇÃO E ALIMENTAÇÃO HOSPITALAR, visando o fornecimento de dietas a pacientes (adultos e infantis), e refeições para acompanhantes legalmente instituídos e residentes do Hospital Universitário de Sergipe/EBSERH da Universidade Federal de Sergipe."
